KEY,SPEAKER,SENTENCE,SHOW,SARCASM,SENTIMENT_IMPLICIT,SENTIMENT_EXPLICIT,EMOTION_IMPLICIT,EMOTION_EXPLICIT
1_2423,PENNY,Unlikely.,BBT,False,-1,-1,8,8
1_2423,PENNY,"Here, what about this one for my nephew?",BBT,False,1,1,2,2
1_2423,SHELDON,A superb choice.,BBT,False,-1,1,6,2
1_2423,PENNY,"Oh, great.",BBT,False,1,1,7,7
1_2423,SHELDON,Provided he has already read and is familiar with the reestablishment of the DC multiverse.,BBT,False,-1,-1,4,4
,,,,,,,,
1_2464,PENNY,Come on. I think it's nice that Captain Sweatpants showed up to your art opening.,BBT,True,1,1,7,7
1_2464,PERSON,"Yeah, it would have been nicer if he hadn't touched all the cheese.",BBT,True,-1,-1,9,9
1_2464,PENNY,"You know, it's kind of early.
Do you want to maybe come in for some coffee?",BBT,True,1,1,2,2
1_2464,PERSON,"Gee, it's a little late for coffee, isn't it?",BBT,True,-1,-1,4,4
1_2464,PENNY,"You think ""coffee,"" means coffee. That is so sweet.",BBT,True,1,1,7,7
,,,,,,,,
1_2575,HOWARD,This thing has to hold up against a hearty potato-based diet.,BBT,False,1,1,8,8
1_2575,LEONARD,I feel terrible,BBT,False,-1,-1,4,4
1_2575,HOWARD,"Maybe if you were helping, you'd feel better about yourself.",BBT,False,1,1,7,7
1_2575,LEONARD,I deliberately tried to sabotage Stuart's date with Penny.,BBT,False,-1,-1,4,4
1_2575,RAJ,Of course you feel terrible. You completely screwed up your karma.,BBT,False,-1,-1,4,4
1_2575,SHELDON,"You don't really believe in that superstition, do you?",BBT,False,-1,-1,8,8
,,,,,,,,
1_2580,RAJ,"It's actually a very elegant system. You know, what goes around comes around.",BBT,True,-1,-1,4,4
1_2580,HOWARD,Speaking of what goes around comes around...,BBT,True,0,0,8,8
1_2580,RAJ,"Okay, look. Instead of trying to reinforce this structure here, what if we just ran another line, bypass it entirely?",BBT,True,0,0,8,8
1_2580,SHELDON,It won't work. The diameter of the tubing is insufficient.,BBT,True,-1,-1,4,4
1_2580,RAJ,What if we reposition the collection tank?,BBT,True,0,0,8,8
1_2580,SHELDON,It won't work. No way to mount it.,BBT,True,-1,-1,4,4
1_2580,HOWARD,"Okay, here's an idea. What if I change my name and go live with my cousin and her husband, Avi, in Israel?",BBT,True,-1,1,6,2
,,,,,,,,
1_2614,LEONARD,You went to President Seibert's house in the middle of the night?,BBT,True,-1,-1,"5,4","5,4"
1_2614,SHELDON,"He didn't respond to my e-mail, his phone number is unlisted. Tell me what my other option was.",BBT,True,-1,-1,4,4
1_2614,LEONARD,You could have waited until morning.,BBT,True,-1,-1,4,4
1_2614,LEONARD,"I know, look who I'm talking to.",BBT,True,-1,-1,4,4
1_2614,SHELDON,Do you remember the grant proposal I submitted to the National Science Foundation to detect slow-moving monopoles at the magnetic North Pole?,BBT,True,0,0,8,8
1_2614,LEONARD,Hardly a day goes by when I don't think about it.,BBT,True,-1,0,6,8
,,,,,,,,
1_2616,SHELDON,"Of course not. I'm a theoretical physicist.
A career I chose in no small part because it's indoors, but if I'm able to detect slow-moving magnetic monopoles there, I will be the scientis to confirm string theory.",BBT,True,1,1,2,2
1_2616,SHELDON,People will write books about me.,BBT,True,1,1,2,2
1_2616,SHELDON,Third-graders will create macaroni-art dioramas depicting scenes from my life.,BBT,True,1,1,2,2
1_2616,LEONARD,"Sure, maybe a tableau of me trying to pummel you to death.",BBT,True,-1,1,6,2
,,,,,,,,
1_2664,LEONARD,I don't think I can go to the North Pole.,BBT,False,-1,-1,4,4
1_2664,SHELDON,I know you're concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low.,BBT,False,0,0,8,4
1_2664,LEONARD,"Yeah, that's very comforting.",BBT,False,-1,-1,4,4
1_2664,SHELDON,"Comforting is a part of leadership.
It's not a part I care for, but such is my burden.",BBT,False,0,0,8,8
1_2664,LEONARD,"Terrific, it's just that... I don't think Penny wants me to go.",BBT,False,-1,-1,4,4
,,,,,,,,
1_2669,PENNY,What time is it?,BBT,False,1,1,5,5
1_2669,LEONARD,"It's 7:00 a.m. I'm sorry it's early, but we're leaving soon, and I needed to talk to you.",BBT,False,-1,-1,4,4
1_2669,LEONARD,What did you mean when you said you were going to miss me?,BBT,False,1,1,5,5
,,,,,,,,
1_2778,HOWARD,"Don't push me, Sheldon.
I may be small, but I took kung fu when I was 13, and I remember a good deal of it.",BBT,True,-1,-1,1,1
1_2778,SHELDON,"Oh, really?",BBT,True,-1,-1,"1,5","1,5"
1_2778,SHELDON,"Well, I grew up with an older brother and a very contentious twin sister.",BBT,True,-1,-1,1,1
1_2778,SHELDON,"And I believe I could easily best you in any physical confrontation-- be it noogies, swirlies or the classic ""Why are you hitting yourself?""",BBT,True,-1,-1,1,1
1_2778,RAJ,"Ooh, big talk from a man who was once treed by a chicken.",BBT,True,-1,1,8,8
,,,,,,,,
1_2792,SHELDON,like Mrs. Riley' s chicken.,BBT,False,0,0,8,8
1_2792,PENNY,What's Mrs. Riley's chicken?,BBT,False,1,1,5,5
1_2792,SHELDON,A chicken that was owned by Mrs. Riley.,BBT,False,0,0,8,8
1_2792,PENNY,"Okay, forget the chicken.",BBT,False,-1,-1,8,8
1_2792,SHELDON,"Well, I wish I could.",BBT,False,1,1,5,5
1_2792,PENNY,"No, no. You may be right about me and Leonard.",BBT,False,-1,-1,8,8
1_2792,SHELDON,Of course I'm right What are the odds I'd be wrong twice in one week?,BBT,False,1,1,5,5
1_2792,PENNY,"No, I mean, we can always go back to being friends.",BBT,False,-1,-1,8,8
,,,,,,,,
1_2797,PENNY,"Alright, want some French toast?",BBT,True,1,1,8,8
1_2797,SHELDON,It's oatmeal day.,BBT,True,-1,-1,1,1
1_2797,PENNY,"Tell you what, next French toast day, I'll make you oatmeal.",BBT,True,1,1,8,8
1_2797,SHELDON,"Dear Lord, are you still going to be here on French toast day?",BBT,True,-1,-1,"1,5","1,5"
1_2797,LEONARD,Morning.,BBT,True,1,1,2,2
1_2797,SHELDON,"Look, Leonard, Penny made French toast.",BBT,True,-1,0,1,8
1_2797,LEONARD,"Sorry, I haven't given her your schedule yet.",BBT,True,-1,-1,4,4
1_2797,SHELDON,It's an iCal download. She can put it right in her phone.,BBT,True,-1,0,1,8
,,,,,,,,
1_2819,LEONARD,"Howard, what did you do?",BBT,True,-1,-1,5,5
1_2819,HOWARD,They're called tattoo sleeves. Look.,BBT,True,-1,-1,4,4
1_2819,HOWARD,"I got them online. Raj got a set, too.",BBT,True,-1,-1,4,4
1_2819,HOWARD,"Fantastic, right?",BBT,True,1,1,2,2
1_2819,HOWARD,"Put them on, have hot sex with some freaky girl with her business pierced, take them off, and I can still be buried in a Jewish cemetery.",BBT,True,1,1,2,2
1_2819,SHELDON,"You know, I've always wanted to go to a Goth nightclub.",BBT,True,-1,1,8,8
,,,,,,,,
1_2830,RAJ,I think we're fitting in quite nicely.,BBT,False,-1,-1,4,4
1_2830,HOWARD,It'd help if you weren't drinking light beer.,BBT,False,-1,0,"1,4",8
1_2830,RAJ,What's so gothic about vodka and cranberry juice?,BBT,False,-1,-1,1,1
1_2830,HOWARD,Hello? It looks like blood.,BBT,False,-1,-1,5,5
1_2830,HOWARD,"Did you even read the ""Wiki how"" link I sent you on being Goth?",BBT,False,0,0,8,8
1_2830,RAJ,"No, I'm behind on my Wiki-reading. I'm kind of on a John Grisham kick right now.",BBT,False,-1,-1,4,4
,,,,,,,,
1_2837,LEONARD,You'll never guess who they got to replace you at work.,BBT,False,-1,-1,4,4
1_2837,SHELDON,"Okay, I know what you're doing.",BBT,False,-1,-1,6,6
1_2837,LEONARD,Really?,BBT,False,0,0,8,8
1_2837,SHELDON,"Yes, you're using chocolates as positive reinforcement for what you consider correct behaviour.
Very Good.",BBT,False,-1,0,6,8
1_2837,LEONARD,"- Chocolate? - No, I don't want any chocolate!",BBT,False,-1,-1,"6,4",4
,,,,,,,,
1_2842,PERSON,"So, what do you guys do?",BBT,False,1,1,8,8
1_2842,HOWARD,"Oh, you know, Goth stuff. Goth magazines, Goth music.",BBT,False,1,1,2,2
,,,,,,,,
1_2853,PENNY,"My God, she didn't!",BBT,True,1,1,2,2
1_2853,LEONARD,What could she possibly be talking about for so long?,BBT,True,0,0,8,8
1_2853,SHELDON,"Obviously, waitressing at The Cheese Cake Factory is a complex socio-economic activity that requires a great deal of analysis and planning.",BBT,True,-1,1,8,8
,,,,,,,,
1_3064,LEONARD,When are you going to stop making Cylon toast?,BBT,True,-1,-1,8,8
1_3064,SHELDON,When I have enough to destroy all the human toast on the Battlestar known as Galactica.,BBT,True,0,0,8,8
,,,,,,,,
1_3069,SHELDON,Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her?,BBT,False,1,1,5,5
1_3069,LEONARD,"Well, I wouldn't put it exactly that way.",BBT,False,0,0,8,8
1_3069,SHELDON,How would you put it?,BBT,False,1,1,5,5
1_3069,LEONARD,"Yeah, okay, like you said.",BBT,False,0,0,8,8
1_3069,SHELDON,Seems like an awful lot of trouble to go through for intercourse.,BBT,False,-1,-1,4,4
,,,,,,,,
1_3125,LEONARD,Let me ask you something.,BBT,True,-1,-1,4,4
1_3125,LEONARD,Do you think it's okay for Penny to have an ex-boyfriend sleep on her couch?,BBT,True,-1,-1,3,3
1_3125,HOWARD,"No, I mean, she's obviously way out of line.",BBT,True,-1,-1,8,8
1_3125,LEONARD,Thank you!,BBT,True,1,1,7,7
1_3125,HOWARD,"But if she dumps you, she'll have a new boyfriend by tomorrow morning and you'll have a new girlfriend when you figure out how to build one.",BBT,True,1,1,7,7
,,,,,,,,
1_3177,RAJ,We did it. We have the west coast feed of hbo.,BBT,False,1,1,2,2
1_3177,HOWARD,"Ooh,real sex.",BBT,False,1,1,2,2
1_3177,RAJ,"Big deal. Every time I watch that show, it's old women putting condoms on cucumbers.",BBT,False,-1,-1,9,9
1_3177,LEONARD,"All right,let's see what's on the east coast feed.",BBT,False,0,0,8,8
1_3177,RAJ,Dune.,BBT,False,1,1,2,2
1_3177,RAJ,"Not a great movie, but look at that beautiful desert.",BBT,False,1,1,"2,7","2,7"
,,,,,,,,
1_3204,HOWARD,Anything?,BBT,False,-1,-1,6,6
1_3204,LEONARD,No. that was the last pudding cup.,BBT,False,-1,-1,4,4
1_3204,HOWARD,No! What about slim jims,BBT,False,-1,-1,4,4
1_3204,LEONARD,"Thats what he used to eat his pudding, remember?",BBT,False,0,0,8,8
1_3204,RAJ,Right. That was so good! Sweety and meaty at the same time.,BBT,False,-1,-1,4,4
,,,,,,,,
1_3256,HOWARD,So nice you could join me this evening.,BBT,True,1,1,7,7
1_3256,HOWARD,You're looking lovely as always.,BBT,True,1,1,7,7
1_3256,PERSON,"Thanks, Howard.  Always nice to be part of your masturbatory fantasies.",BBT,True,-1,1,9,7
1_3256,HOWARD,"Come on, Katee. Don't make it sound so cheap.",BBT,True,-1,-1,4,4
1_3256,PERSON,"I'm sorry, fiddling with yourself in the bathtub is a real class act.",BBT,True,-1,1,9,7
,,,,,,,,
1_3259,HOWARD,Thank you.,BBT,True,1,1,7,7
1_3259,HOWARD,"So, shall we get started?",BBT,True,1,1,2,2
1_3259,PERSON,"Sure.
But can I ask you a question first?",BBT,True,1,1,7,7
1_3259,HOWARD,Do you want to play Cylon and colonist?,BBT,True,1,1,2,2
1_3259,PERSON,I want to know why you're playing make-believe with me when you could be out with a real woman tonight.,BBT,True,1,1,8,8
1_3259,HOWARD,"You mean, Bernadette?",BBT,True,1,1,5,5
1_3259,PERSON,"No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.",BBT,True,1,0,8,8
,,,,,,,,
1_3287,HOWARD,I told my girlfriend Bernadette she could join us for dinner.,BBT,True,1,1,7,7
1_3287,LEONARD,"Sure. The more, the merrier.",BBT,True,1,1,7,7
1_3287,SHELDON,"Wa- no, that's a false equivalency. More does not equal merry.",BBT,True,-1,1,6,7
1_3287,SHELDON,"If there were 2,000 people in this apartment right now, would we be celebrating?
No, we'd be suffocating.",BBT,True,-1,1,6,7
1_3287,LEONARD,Sheldon...,BBT,True,-1,-1,4,4
1_3287,SHELDON,"Don't ""Sheldon"" me. We ordered for five people, not six.",BBT,True,-1,-1,6,6
1_3287,PENNY,"Oh, come on, it's fine. We'll just put it all on the table, you know, family style.",BBT,True,1,1,7,7
1_3287,SHELDON,"Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?",BBT,True,-1,1,6,7
,,,,,,,,
1_3293,LEONARD,"I am.
Are you interested in physics?",BBT,True,1,1,2,2
1_3293,BERNADETTE,"Oh, I find it fascinating. If I hadn't gone into microbiology, I probably would have gone into physics.
Or ice dancing.",BBT,True,1,1,2,2
1_3293,LEONARD,"Actually, my tests of the Aharonov-Bohm quantum interference effect have reached an interesting point. Right now, we're testing the phase shift due to an electric potential.",BBT,True,1,1,7,7
1_3293,BERNADETTE,That's amazing.,BBT,True,1,1,2,2
1_3293,SHELDON,Yes.,BBT,True,-1,1,9,7
1_3293,SHELDON,Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.,BBT,True,-1,1,9,7
,,,,,,,,
1_3333,SHELDON,That's why Leonard does it.,BBT,False,-1,0,9,8
1_3333,PENNY,"Okay, I just have one question. What exactly are sub-atomic particles?",BBT,False,0,0,8,8
1_3333,SHELDON,A good question.,BBT,False,1,1,7,7
1_3333,PENNY,Thank you.,BBT,False,1,1,7,7
1_3333,SHELDON,"And to answer it, we first must ask ourselves: ""What is physics?"" Oh, balls. It's a warm summer evening in ancient Greece.",BBT,False,-1,0,9,8
1_3333,HOWARD,"Okay, I got a bone to pick with you.",BBT,False,-1,-1,1,1
,,,,,,,,
1_3348,BERNADETTE,Should I give him another chance?,BBT,False,1,1,7,7
1_3348,LEONARD,It's up to you. He didn't call your experiment stupid.,BBT,False,-1,-1,4,4
1_3348,BERNADETTE,"Come here, tushy face.",BBT,False,1,1,7,7
1_3348,LEONARD,"""Tushy face. "" That is going on twitter right now.",BBT,False,1,1,7,7
1_3348,BERNADETTE,"Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.",BBT,False,1,1,7,7
,,,,,,,,
1_3371,PERSON,Thank you for driving me back to my hotel.,BBT,False,1,1,8,7
1_3371,PENNY,"Oh,it's not a problem.",BBT,False,1,1,8,8
1_3371,PERSON,"I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.",BBT,False,-1,0,4,8
,,,,,,,,
1_3419,BERNADETTE,"So, what should we talk about?",BBT,True,0,0,8,8
1_3419,HOWARD,"Well, we could always learn more about why people who believe in psychics are idiots. Leonard?",BBT,True,-1,0,8,8
1_3419,PENNY,"Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.",BBT,True,-1,1,6,7
,,,,,,,,
1_3476,SHELDON,My new computer came with Windows 7.,BBT,False,-1,-1,6,6
1_3476,SHELDON,Windows 7 is much more use r- friendly than Windows Vista.,BBT,False,-1,-1,6,6
1_3476,SHELDON,I don't like that.,BBT,False,-1,-1,6,6
1_3476,LEONARD,Don't you think looking for a new city to live in is a bit of an overreaction?,BBT,False,1,1,5,5
,,,,,,,,
1_3545,HOWARD,There's a 39.95 lover's special at P.F. Chang's.,BBT,True,1,1,2,2
1_3545,HOWARD,"Egg rolls, dumplings, bottomless wok, and you get your picture taken on the big marble horse out front.",BBT,True,1,1,7,7
1_3545,SHELDON,"Given that Saint Valentine was a third century Roman priest who was stoned and beheaded, wouldn't a more appropriate celebration of the evening be taking one's steady gal to witness a brutal murder?",BBT,True,-1,-1,8,8
1_3545,HOWARD,"I understand your point, but given a choice, Jews always go with Chinese food.",BBT,True,-1,1,8,8
,,,,,,,,
1_3573,SHELDON,Hello.,BBT,True,1,1,8,8
1_3573,PENNY,Hello,BBT,True,1,1,8,8
1_3573,SHELDON,Alright dispense with the friendlt banter,BBT,True,0,0,8,8
1_3573,SHELDON,I believe you know why I'm here.,BBT,True,0,0,8,8
1_3573,PENNY,"Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.",BBT,True,-1,0,9,8
,,,,,,,,
1_3599,RAJ,That's a great idea. I'm going to get him to sign a Batman as well.,BBT,False,1,1,2,2
1_3599,SHELDON,"What is it about the word ""unique"" you don't understand?",BBT,False,-1,-1,6,6
1_3599,HOWARD,"Damn, paper cut. Nothing worse than a paper cut.",BBT,False,-1,-1,4,4
1_3599,RAJ,"Well, obviously you don't remember your circumcision.",BBT,False,0,0,8,8
1_3599,SHELDON,There's Neosporin and Band-Aids in my top desk drawer.,BBT,False,0,0,8,8
1_3599,HOWARD,Why don't you keep that stuff in the bathroom?,BBT,False,1,1,5,5
,,,,,,,,
1_3649,PENNY,"Hi. I'm Penny. This is my friend, Sheldon.",BBT,False,1,1,2,2
1_3649,SHELDON,We're not friends at the moment. Depends on how this goes.,BBT,False,0,0,8,8
1_3649,PENNY,"Right, right. Anyway, Sheldon here is a huge fan of yours, and he was supposed to meet you the other day at the comic book store, but he kind of ended up in jail.",BBT,False,1,1,2,2
1_3649,PERSON,I see. And you thought you'd just come over to my house uninvited?,BBT,False,-1,-1,1,1
1_3649,SHELDON,You said we were invited.,BBT,False,-1,-1,"5,1","5,1"
1_3649,PENNY,"Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.",BBT,False,0,0,8,8
,,,,,,,,
1_3660,SHELDON,"Leonard, what do the two of you talk about after the coitus?",BBT,True,1,1,5,5
1_3660,HOWARD,"My guess is, ""Hey, four minutes! New record!""",BBT,True,1,1,2,2
1_3660,HOWARD,That's why I'm the funny one.,BBT,True,1,1,7,7
1_3660,LEONARD,"Anyway, we followed the guy to this garage sale, and they had the coolest stuff.",BBT,True,1,1,2,2
1_3660,HOWARD,They were closing up. We got this whole box for 60 bucks.,BBT,True,1,1,2,2
1_3660,LEONARD,We didn't even get to go through it all. There could be anything in here.,BBT,True,1,1,2,2
1_3660,PENNY,There a new girlfriend in there? 'Cause you might need one.,BBT,True,-1,-1,8,8
,,,,,,,,
1_3707,LEONARD,"Hey, Sheldon. I was up in the administration office, and I happened to overhear the name of the winner of this year's Chancellor's Award for Science.",BBT,True,1,1,7,7
1_3707,SHELDON,And you want to rub my nose in the fact that my contributions are being overlooked again?,BBT,True,-1,-1,4,4
1_3707,SHELDON,I am the William Shatner of theoretical physics.,BBT,True,-1,-1,4,4
1_3707,SHELDON,"All right, I'll play. What self-important, preening fraud are they honoring this year?",BBT,True,-1,-1,1,1
1_3707,LEONARD,"Oh, I'm so glad you asked it like that. You.",BBT,True,1,1,7,7
,,,,,,,,
1_3766,LEONARD,I honestly don't care.,BBT,True,-1,-1,4,4
1_3766,RAJ,"Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions.",BBT,True,1,1,5,5
1_3766,LEONARD,What do you want from me? I just don't give a rat's ass.,BBT,True,-1,-1,6,6
1_3766,HOWARD,Would that be a giant rat's ass?,BBT,True,1,1,5,5
1_3766,SHELDON,"For the record, giant rats are possible.",BBT,True,0,0,8,8
1_3766,LEONARD,Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,BBT,True,-1,0,6,8
,,,,,,,,
1_3837,RAJ,"Oh, there it is: now that you don't have a girlfriend, you want to hang out with me again.",BBT,False,-1,-1,1,1
1_3837,LEONARD,"I never stopped hanging out with you. Oh, please, we all know I'm the friend you call when you have no other options. If we were the Justice League, I'd be Aquaman.",BBT,False,-1,-1,1,1
1_3837,HOWARD,I wish you were Aquaman. Then I could send you to scoop my mom out of the old lady tank.,BBT,False,-1,-1,8,8
1_3837,SHELDON,"Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",BBT,False,0,0,8,8
